PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1460,4,06/01/2021,7,2,06/21/2021,293092,1,,,6,09/07/2024 12:00 AM,5817,77,2418,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2418,6,84.0,06/02/2021,1,6,09/07/2024 12:00 AM
1460,4,06/01/2021,7,2,06/21/2021,293092,1,,,6,09/07/2024 12:00 AM,5818,78,2415,"""The Gu"" red shirt XML tag t-shirt (White) XS",2415,6,84.0,06/02/2021,1,6,09/07/2024 12:00 AM
1460,4,06/01/2021,7,2,06/21/2021,293092,1,,,6,09/07/2024 12:00 AM,5819,80,1082,"""The Gu"" red shirt XML tag t-shirt (White) M",1082,6,84.0,06/02/2021,1,6,09/07/2024 12:00 AM
1460,4,06/01/2021,7,2,06/21/2021,293092,1,,,6,09/07/2024 12:00 AM,5820,86,2412,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2412,6,96.0,06/02/2021,1,6,09/07/2024 12:00 AM
1460,4,06/01/2021,7,2,06/21/2021,293092,1,,,6,09/07/2024 12:00 AM,5821,95,1254,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1254,6,90.0,06/02/2021,1,6,09/07/2024 12:00 AM
1460,4,06/01/2021,7,2,06/21/2021,293092,1,,,6,09/07/2024 12:00 AM,5822,98,2461,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2461,6,96.0,06/02/2021,1,6,09/07/2024 12:00 AM
1461,7,06/01/2021,2,2,06/21/2021,BC0280982,1,,,6,09/07/2024 12:00 AM,5823,184,883,Shipping carton (Brown) 305x305x305mm,883,7,47.5,06/02/2021,1,6,09/07/2024 12:00 AM
1461,7,06/01/2021,2,2,06/21/2021,BC0280982,1,,,6,09/07/2024 12:00 AM,5824,193,1790,Black and orange glass with care despatch tape 48mmx75m,1790,7,38.4,06/02/2021,1,6,09/07/2024 12:00 AM
1461,7,06/01/2021,2,2,06/21/2021,BC0280982,1,,,6,09/07/2024 12:00 AM,5825,204,2025,Tape dispenser (Red),2025,7,170.0,06/02/2021,1,6,09/07/2024 12:00 AM
1462,4,06/02/2021,7,2,06/22/2021,293092,1,,,4,09/07/2024 12:00 AM,5826,77,2416,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2416,6,84.0,06/03/2021,1,4,09/07/2024 12:00 AM
1462,4,06/02/2021,7,2,06/22/2021,293092,1,,,4,09/07/2024 12:00 AM,5827,78,2424,"""The Gu"" red shirt XML tag t-shirt (White) XS",2424,6,84.0,06/03/2021,1,4,09/07/2024 12:00 AM
1462,4,06/02/2021,7,2,06/22/2021,293092,1,,,4,09/07/2024 12:00 AM,5828,80,1087,"""The Gu"" red shirt XML tag t-shirt (White) M",1087,6,84.0,06/03/2021,1,4,09/07/2024 12:00 AM
1462,4,06/02/2021,7,2,06/22/2021,293092,1,,,4,09/07/2024 12:00 AM,5829,86,2416,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2416,6,96.0,06/03/2021,1,4,09/07/2024 12:00 AM
1462,4,06/02/2021,7,2,06/22/2021,293092,1,,,4,09/07/2024 12:00 AM,5830,95,1250,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1250,6,90.0,06/03/2021,1,4,09/07/2024 12:00 AM
1462,4,06/02/2021,7,2,06/22/2021,293092,1,,,4,09/07/2024 12:00 AM,5831,98,2470,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2470,6,96.0,06/03/2021,1,4,09/07/2024 12:00 AM
1463,7,06/02/2021,2,2,06/22/2021,BC0280982,1,,,4,09/07/2024 12:00 AM,5832,184,892,Shipping carton (Brown) 305x305x305mm,892,7,47.5,06/03/2021,1,4,09/07/2024 12:00 AM
1463,7,06/02/2021,2,2,06/22/2021,BC0280982,1,,,4,09/07/2024 12:00 AM,5833,193,1788,Black and orange glass with care despatch tape 48mmx75m,1788,7,38.4,06/03/2021,1,4,09/07/2024 12:00 AM
1463,7,06/02/2021,2,2,06/22/2021,BC0280982,1,,,4,09/07/2024 12:00 AM,5834,204,2035,Tape dispenser (Red),2035,7,170.0,06/03/2021,1,4,09/07/2024 12:00 AM
1464,4,06/03/2021,7,2,06/23/2021,293092,1,,,6,09/07/2024 12:00 AM,5835,77,2416,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2416,6,84.0,06/04/2021,1,6,09/07/2024 12:00 AM
1464,4,06/03/2021,7,2,06/23/2021,293092,1,,,6,09/07/2024 12:00 AM,5836,78,2422,"""The Gu"" red shirt XML tag t-shirt (White) XS",2422,6,84.0,06/04/2021,1,6,09/07/2024 12:00 AM
1464,4,06/03/2021,7,2,06/23/2021,293092,1,,,6,09/07/2024 12:00 AM,5837,80,1084,"""The Gu"" red shirt XML tag t-shirt (White) M",1084,6,84.0,06/04/2021,1,6,09/07/2024 12:00 AM
1464,4,06/03/2021,7,2,06/23/2021,293092,1,,,6,09/07/2024 12:00 AM,5838,86,2414,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2414,6,96.0,06/04/2021,1,6,09/07/2024 12:00 AM
1464,4,06/03/2021,7,2,06/23/2021,293092,1,,,6,09/07/2024 12:00 AM,5839,95,1256,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1256,6,90.0,06/04/2021,1,6,09/07/2024 12:00 AM
1464,4,06/03/2021,7,2,06/23/2021,293092,1,,,6,09/07/2024 12:00 AM,5840,98,2487,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2487,6,96.0,06/04/2021,1,6,09/07/2024 12:00 AM
1465,7,06/03/2021,2,2,06/23/2021,BC0280982,1,,,6,09/07/2024 12:00 AM,5841,184,898,Shipping carton (Brown) 305x305x305mm,898,7,47.5,06/04/2021,1,6,09/07/2024 12:00 AM
1465,7,06/03/2021,2,2,06/23/2021,BC0280982,1,,,6,09/07/2024 12:00 AM,5842,193,1803,Black and orange glass with care despatch tape 48mmx75m,1803,7,38.4,06/04/2021,1,6,09/07/2024 12:00 AM
1465,7,06/03/2021,2,2,06/23/2021,BC0280982,1,,,6,09/07/2024 12:00 AM,5843,204,2042,Tape dispenser (Red),2042,7,170.0,06/04/2021,1,6,09/07/2024 12:00 AM
1466,4,06/04/2021,7,2,06/24/2021,293092,1,,,19,09/07/2024 12:00 AM,5844,77,2423,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2423,6,84.0,06/05/2021,1,19,09/07/2024 12:00 AM
1466,4,06/04/2021,7,2,06/24/2021,293092,1,,,19,09/07/2024 12:00 AM,5845,78,2427,"""The Gu"" red shirt XML tag t-shirt (White) XS",2427,6,84.0,06/05/2021,1,19,09/07/2024 12:00 AM
1466,4,06/04/2021,7,2,06/24/2021,293092,1,,,19,09/07/2024 12:00 AM,5846,80,1108,"""The Gu"" red shirt XML tag t-shirt (White) M",1108,6,84.0,06/05/2021,1,19,09/07/2024 12:00 AM
1466,4,06/04/2021,7,2,06/24/2021,293092,1,,,19,09/07/2024 12:00 AM,5847,86,2415,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2415,6,96.0,06/05/2021,1,19,09/07/2024 12:00 AM
1466,4,06/04/2021,7,2,06/24/2021,293092,1,,,19,09/07/2024 12:00 AM,5848,95,1262,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1262,6,90.0,06/05/2021,1,19,09/07/2024 12:00 AM
1466,4,06/04/2021,7,2,06/24/2021,293092,1,,,19,09/07/2024 12:00 AM,5849,98,2506,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2506,6,96.0,06/05/2021,1,19,09/07/2024 12:00 AM
1467,7,06/04/2021,2,2,06/24/2021,BC0280982,1,,,19,09/07/2024 12:00 AM,5850,184,904,Shipping carton (Brown) 305x305x305mm,904,7,47.5,06/05/2021,1,19,09/07/2024 12:00 AM
1467,7,06/04/2021,2,2,06/24/2021,BC0280982,1,,,19,09/07/2024 12:00 AM,5851,193,1811,Black and orange glass with care despatch tape 48mmx75m,1811,7,38.4,06/05/2021,1,19,09/07/2024 12:00 AM
1467,7,06/04/2021,2,2,06/24/2021,BC0280982,1,,,19,09/07/2024 12:00 AM,5852,204,2083,Tape dispenser (Red),2083,7,170.0,06/05/2021,1,19,09/07/2024 12:00 AM
1468,4,06/05/2021,7,2,06/25/2021,293092,1,,,19,09/07/2024 12:00 AM,5853,77,2421,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2421,6,84.0,06/08/2021,1,19,09/07/2024 12:00 AM
1468,4,06/05/2021,7,2,06/25/2021,293092,1,,,19,09/07/2024 12:00 AM,5854,78,2442,"""The Gu"" red shirt XML tag t-shirt (White) XS",2442,6,84.0,06/08/2021,1,19,09/07/2024 12:00 AM
1468,4,06/05/2021,7,2,06/25/2021,293092,1,,,19,09/07/2024 12:00 AM,5855,80,1110,"""The Gu"" red shirt XML tag t-shirt (White) M",1110,6,84.0,06/08/2021,1,19,09/07/2024 12:00 AM
1468,4,06/05/2021,7,2,06/25/2021,293092,1,,,19,09/07/2024 12:00 AM,5856,86,2413,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2413,6,96.0,06/08/2021,1,19,09/07/2024 12:00 AM
1468,4,06/05/2021,7,2,06/25/2021,293092,1,,,19,09/07/2024 12:00 AM,5857,95,1269,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1269,6,90.0,06/08/2021,1,19,09/07/2024 12:00 AM
1468,4,06/05/2021,7,2,06/25/2021,293092,1,,,19,09/07/2024 12:00 AM,5858,98,2512,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2512,6,96.0,06/08/2021,1,19,09/07/2024 12:00 AM
