PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
606,4,01/01/2020,7,2,01/21/2020,293092,1,,,10,01/02/2020 07:00 AM,2340,77,879,"""The Gu"" red shirt XML tag t-shirt (White) XXS",879,6,84.0,01/02/2020,1,10,01/02/2020 07:00 AM
606,4,01/01/2020,7,2,01/21/2020,293092,1,,,10,01/02/2020 07:00 AM,2341,78,1010,"""The Gu"" red shirt XML tag t-shirt (White) XS",1010,6,84.0,01/02/2020,1,10,01/02/2020 07:00 AM
606,4,01/01/2020,7,2,01/21/2020,293092,1,,,10,01/02/2020 07:00 AM,2342,80,402,"""The Gu"" red shirt XML tag t-shirt (White) M",402,6,84.0,01/02/2020,1,10,01/02/2020 07:00 AM
606,4,01/01/2020,7,2,01/21/2020,293092,1,,,10,01/02/2020 07:00 AM,2343,86,863,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",863,6,96.0,01/02/2020,1,10,01/02/2020 07:00 AM
606,4,01/01/2020,7,2,01/21/2020,293092,1,,,10,01/02/2020 07:00 AM,2344,95,534,"""The Gu"" red shirt XML tag t-shirt (Black) XL",534,6,90.0,01/02/2020,1,10,01/02/2020 07:00 AM
606,4,01/01/2020,7,2,01/21/2020,293092,1,,,10,01/02/2020 07:00 AM,2345,98,1056,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1056,6,96.0,01/02/2020,1,10,01/02/2020 07:00 AM
607,7,01/01/2020,2,2,01/21/2020,BC0280982,1,,,10,01/02/2020 07:00 AM,2346,193,430,Black and orange glass with care despatch tape 48mmx75m,430,7,38.4,01/02/2020,1,10,01/02/2020 07:00 AM
607,7,01/01/2020,2,2,01/21/2020,BC0280982,1,,,10,01/02/2020 07:00 AM,2347,204,516,Tape dispenser (Red),516,7,170.0,01/02/2020,1,10,01/02/2020 07:00 AM
608,4,01/02/2020,7,2,01/22/2020,293092,1,,,6,01/03/2020 07:00 AM,2348,77,877,"""The Gu"" red shirt XML tag t-shirt (White) XXS",877,6,84.0,01/03/2020,1,6,01/03/2020 07:00 AM
608,4,01/02/2020,7,2,01/22/2020,293092,1,,,6,01/03/2020 07:00 AM,2349,78,1008,"""The Gu"" red shirt XML tag t-shirt (White) XS",1008,6,84.0,01/03/2020,1,6,01/03/2020 07:00 AM
608,4,01/02/2020,7,2,01/22/2020,293092,1,,,6,01/03/2020 07:00 AM,2350,80,402,"""The Gu"" red shirt XML tag t-shirt (White) M",402,6,84.0,01/03/2020,1,6,01/03/2020 07:00 AM
608,4,01/02/2020,7,2,01/22/2020,293092,1,,,6,01/03/2020 07:00 AM,2351,86,865,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",865,6,96.0,01/03/2020,1,6,01/03/2020 07:00 AM
608,4,01/02/2020,7,2,01/22/2020,293092,1,,,6,01/03/2020 07:00 AM,2352,95,532,"""The Gu"" red shirt XML tag t-shirt (Black) XL",532,6,90.0,01/03/2020,1,6,01/03/2020 07:00 AM
608,4,01/02/2020,7,2,01/22/2020,293092,1,,,6,01/03/2020 07:00 AM,2353,98,1054,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1054,6,96.0,01/03/2020,1,6,01/03/2020 07:00 AM
609,7,01/02/2020,2,2,01/22/2020,BC0280982,1,,,6,01/03/2020 07:00 AM,2354,193,428,Black and orange glass with care despatch tape 48mmx75m,428,7,38.4,01/03/2020,1,6,01/03/2020 07:00 AM
609,7,01/02/2020,2,2,01/22/2020,BC0280982,1,,,6,01/03/2020 07:00 AM,2355,204,514,Tape dispenser (Red),514,7,170.0,01/03/2020,1,6,01/03/2020 07:00 AM
610,4,01/03/2020,7,2,01/23/2020,293092,1,,,14,01/06/2020 07:00 AM,2356,77,875,"""The Gu"" red shirt XML tag t-shirt (White) XXS",875,6,84.0,01/06/2020,1,14,01/06/2020 07:00 AM
610,4,01/03/2020,7,2,01/23/2020,293092,1,,,14,01/06/2020 07:00 AM,2357,78,1006,"""The Gu"" red shirt XML tag t-shirt (White) XS",1006,6,84.0,01/06/2020,1,14,01/06/2020 07:00 AM
610,4,01/03/2020,7,2,01/23/2020,293092,1,,,14,01/06/2020 07:00 AM,2358,80,411,"""The Gu"" red shirt XML tag t-shirt (White) M",411,6,84.0,01/06/2020,1,14,01/06/2020 07:00 AM
610,4,01/03/2020,7,2,01/23/2020,293092,1,,,14,01/06/2020 07:00 AM,2359,86,864,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",864,6,96.0,01/06/2020,1,14,01/06/2020 07:00 AM
610,4,01/03/2020,7,2,01/23/2020,293092,1,,,14,01/06/2020 07:00 AM,2360,95,539,"""The Gu"" red shirt XML tag t-shirt (Black) XL",539,6,90.0,01/06/2020,1,14,01/06/2020 07:00 AM
610,4,01/03/2020,7,2,01/23/2020,293092,1,,,14,01/06/2020 07:00 AM,2361,98,1062,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1062,6,96.0,01/06/2020,1,14,01/06/2020 07:00 AM
611,7,01/03/2020,2,2,01/23/2020,BC0280982,1,,,14,01/06/2020 07:00 AM,2362,193,436,Black and orange glass with care despatch tape 48mmx75m,436,7,38.4,01/06/2020,1,14,01/06/2020 07:00 AM
611,7,01/03/2020,2,2,01/23/2020,BC0280982,1,,,14,01/06/2020 07:00 AM,2363,204,527,Tape dispenser (Red),527,7,170.0,01/06/2020,1,14,01/06/2020 07:00 AM
612,4,01/04/2020,7,2,01/11/2020,293092,1,,,14,01/06/2020 07:00 AM,2364,77,4,"""The Gu"" red shirt XML tag t-shirt (White) XXS",4,6,84.0,01/06/2020,1,14,01/06/2020 07:00 AM
612,4,01/04/2020,7,2,01/11/2020,293092,1,,,14,01/06/2020 07:00 AM,2365,78,11,"""The Gu"" red shirt XML tag t-shirt (White) XS",11,6,84.0,01/06/2020,1,14,01/06/2020 07:00 AM
613,4,01/06/2020,7,2,01/26/2020,293092,1,,,17,01/07/2020 07:00 AM,2366,77,885,"""The Gu"" red shirt XML tag t-shirt (White) XXS",885,6,84.0,01/07/2020,1,17,01/07/2020 07:00 AM
613,4,01/06/2020,7,2,01/26/2020,293092,1,,,17,01/07/2020 07:00 AM,2367,78,1016,"""The Gu"" red shirt XML tag t-shirt (White) XS",1016,6,84.0,01/07/2020,1,17,01/07/2020 07:00 AM
613,4,01/06/2020,7,2,01/26/2020,293092,1,,,17,01/07/2020 07:00 AM,2368,80,407,"""The Gu"" red shirt XML tag t-shirt (White) M",407,6,84.0,01/07/2020,1,17,01/07/2020 07:00 AM
613,4,01/06/2020,7,2,01/26/2020,293092,1,,,17,01/07/2020 07:00 AM,2369,86,863,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",863,6,96.0,01/07/2020,1,17,01/07/2020 07:00 AM
613,4,01/06/2020,7,2,01/26/2020,293092,1,,,17,01/07/2020 07:00 AM,2370,95,537,"""The Gu"" red shirt XML tag t-shirt (Black) XL",537,6,90.0,01/07/2020,1,17,01/07/2020 07:00 AM
613,4,01/06/2020,7,2,01/26/2020,293092,1,,,17,01/07/2020 07:00 AM,2371,98,1064,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1064,6,96.0,01/07/2020,1,17,01/07/2020 07:00 AM
614,7,01/06/2020,2,2,01/26/2020,BC0280982,1,,,17,01/07/2020 07:00 AM,2372,193,432,Black and orange glass with care despatch tape 48mmx75m,432,7,38.4,01/07/2020,1,17,01/07/2020 07:00 AM
614,7,01/06/2020,2,2,01/26/2020,BC0280982,1,,,17,01/07/2020 07:00 AM,2373,204,523,Tape dispenser (Red),523,7,170.0,01/07/2020,1,17,01/07/2020 07:00 AM
615,4,01/07/2020,7,2,01/27/2020,293092,1,,,5,01/08/2020 07:00 AM,2374,77,886,"""The Gu"" red shirt XML tag t-shirt (White) XXS",886,6,84.0,01/08/2020,1,5,01/08/2020 07:00 AM
615,4,01/07/2020,7,2,01/27/2020,293092,1,,,5,01/08/2020 07:00 AM,2375,78,1027,"""The Gu"" red shirt XML tag t-shirt (White) XS",1027,6,84.0,01/08/2020,1,5,01/08/2020 07:00 AM
615,4,01/07/2020,7,2,01/27/2020,293092,1,,,5,01/08/2020 07:00 AM,2376,80,407,"""The Gu"" red shirt XML tag t-shirt (White) M",407,6,84.0,01/08/2020,1,5,01/08/2020 07:00 AM
615,4,01/07/2020,7,2,01/27/2020,293092,1,,,5,01/08/2020 07:00 AM,2377,86,861,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",861,6,96.0,01/08/2020,1,5,01/08/2020 07:00 AM
615,4,01/07/2020,7,2,01/27/2020,293092,1,,,5,01/08/2020 07:00 AM,2378,95,533,"""The Gu"" red shirt XML tag t-shirt (Black) XL",533,6,90.0,01/08/2020,1,5,01/08/2020 07:00 AM
615,4,01/07/2020,7,2,01/27/2020,293092,1,,,5,01/08/2020 07:00 AM,2379,98,1069,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1069,6,96.0,01/08/2020,1,5,01/08/2020 07:00 AM
616,7,01/07/2020,2,2,01/27/2020,BC0280982,1,,,5,01/08/2020 07:00 AM,2380,193,431,Black and orange glass with care despatch tape 48mmx75m,431,7,38.4,01/08/2020,1,5,01/08/2020 07:00 AM
616,7,01/07/2020,2,2,01/27/2020,BC0280982,1,,,5,01/08/2020 07:00 AM,2381,204,530,Tape dispenser (Red),530,7,170.0,01/08/2020,1,5,01/08/2020 07:00 AM
617,4,01/08/2020,7,2,01/28/2020,293092,1,,,8,01/09/2020 07:00 AM,2382,77,884,"""The Gu"" red shirt XML tag t-shirt (White) XXS",884,6,84.0,01/09/2020,1,8,01/09/2020 07:00 AM
