PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
411,4,09/02/2019,7,2,09/22/2019,293092,1,,,14,09/03/2019 07:00 AM,1602,77,548,"""The Gu"" red shirt XML tag t-shirt (White) XXS",548,6,84.0,09/03/2019,1,14,09/03/2019 07:00 AM
411,4,09/02/2019,7,2,09/22/2019,293092,1,,,14,09/03/2019 07:00 AM,1603,78,730,"""The Gu"" red shirt XML tag t-shirt (White) XS",730,6,84.0,09/03/2019,1,14,09/03/2019 07:00 AM
411,4,09/02/2019,7,2,09/22/2019,293092,1,,,14,09/03/2019 07:00 AM,1604,80,278,"""The Gu"" red shirt XML tag t-shirt (White) M",278,6,84.0,09/03/2019,1,14,09/03/2019 07:00 AM
411,4,09/02/2019,7,2,09/22/2019,293092,1,,,14,09/03/2019 07:00 AM,1605,86,572,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",572,6,96.0,09/03/2019,1,14,09/03/2019 07:00 AM
411,4,09/02/2019,7,2,09/22/2019,293092,1,,,14,09/03/2019 07:00 AM,1606,95,298,"""The Gu"" red shirt XML tag t-shirt (Black) XL",298,6,90.0,09/03/2019,1,14,09/03/2019 07:00 AM
411,4,09/02/2019,7,2,09/22/2019,293092,1,,,14,09/03/2019 07:00 AM,1607,98,623,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",623,6,96.0,09/03/2019,1,14,09/03/2019 07:00 AM
412,7,09/02/2019,2,2,09/22/2019,BC0280982,1,,,14,09/03/2019 07:00 AM,1608,193,189,Black and orange glass with care despatch tape 48mmx75m,189,7,38.4,09/03/2019,1,14,09/03/2019 07:00 AM
412,7,09/02/2019,2,2,09/22/2019,BC0280982,1,,,14,09/03/2019 07:00 AM,1609,204,207,Tape dispenser (Red),207,7,170.0,09/03/2019,1,14,09/03/2019 07:00 AM
413,4,09/03/2019,7,2,09/23/2019,293092,1,,,18,09/04/2019 07:00 AM,1610,77,556,"""The Gu"" red shirt XML tag t-shirt (White) XXS",556,6,84.0,09/04/2019,1,18,09/04/2019 07:00 AM
413,4,09/03/2019,7,2,09/23/2019,293092,1,,,18,09/04/2019 07:00 AM,1611,78,728,"""The Gu"" red shirt XML tag t-shirt (White) XS",728,6,84.0,09/04/2019,1,18,09/04/2019 07:00 AM
413,4,09/03/2019,7,2,09/23/2019,293092,1,,,18,09/04/2019 07:00 AM,1612,80,276,"""The Gu"" red shirt XML tag t-shirt (White) M",276,6,84.0,09/04/2019,1,18,09/04/2019 07:00 AM
413,4,09/03/2019,7,2,09/23/2019,293092,1,,,18,09/04/2019 07:00 AM,1613,86,580,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",580,6,96.0,09/04/2019,1,18,09/04/2019 07:00 AM
413,4,09/03/2019,7,2,09/23/2019,293092,1,,,18,09/04/2019 07:00 AM,1614,95,296,"""The Gu"" red shirt XML tag t-shirt (Black) XL",296,6,90.0,09/04/2019,1,18,09/04/2019 07:00 AM
413,4,09/03/2019,7,2,09/23/2019,293092,1,,,18,09/04/2019 07:00 AM,1615,98,625,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",625,6,96.0,09/04/2019,1,18,09/04/2019 07:00 AM
414,7,09/03/2019,2,2,09/23/2019,BC0280982,1,,,18,09/04/2019 07:00 AM,1616,193,192,Black and orange glass with care despatch tape 48mmx75m,192,7,38.4,09/04/2019,1,18,09/04/2019 07:00 AM
414,7,09/03/2019,2,2,09/23/2019,BC0280982,1,,,18,09/04/2019 07:00 AM,1617,204,209,Tape dispenser (Red),209,7,170.0,09/04/2019,1,18,09/04/2019 07:00 AM
415,4,09/04/2019,7,2,09/24/2019,293092,1,,,13,09/05/2019 07:00 AM,1618,77,554,"""The Gu"" red shirt XML tag t-shirt (White) XXS",554,6,84.0,09/05/2019,1,13,09/05/2019 07:00 AM
415,4,09/04/2019,7,2,09/24/2019,293092,1,,,13,09/05/2019 07:00 AM,1619,78,726,"""The Gu"" red shirt XML tag t-shirt (White) XS",726,6,84.0,09/05/2019,1,13,09/05/2019 07:00 AM
415,4,09/04/2019,7,2,09/24/2019,293092,1,,,13,09/05/2019 07:00 AM,1620,80,278,"""The Gu"" red shirt XML tag t-shirt (White) M",278,6,84.0,09/05/2019,1,13,09/05/2019 07:00 AM
415,4,09/04/2019,7,2,09/24/2019,293092,1,,,13,09/05/2019 07:00 AM,1621,86,592,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",592,6,96.0,09/05/2019,1,13,09/05/2019 07:00 AM
415,4,09/04/2019,7,2,09/24/2019,293092,1,,,13,09/05/2019 07:00 AM,1622,95,301,"""The Gu"" red shirt XML tag t-shirt (Black) XL",301,6,90.0,09/05/2019,1,13,09/05/2019 07:00 AM
415,4,09/04/2019,7,2,09/24/2019,293092,1,,,13,09/05/2019 07:00 AM,1623,98,639,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",639,6,96.0,09/05/2019,1,13,09/05/2019 07:00 AM
416,7,09/04/2019,2,2,09/24/2019,BC0280982,1,,,13,09/05/2019 07:00 AM,1624,193,190,Black and orange glass with care despatch tape 48mmx75m,190,7,38.4,09/05/2019,1,13,09/05/2019 07:00 AM
416,7,09/04/2019,2,2,09/24/2019,BC0280982,1,,,13,09/05/2019 07:00 AM,1625,204,207,Tape dispenser (Red),207,7,170.0,09/05/2019,1,13,09/05/2019 07:00 AM
417,4,09/05/2019,7,2,09/25/2019,293092,1,,,18,09/06/2019 07:00 AM,1626,77,552,"""The Gu"" red shirt XML tag t-shirt (White) XXS",552,6,84.0,09/06/2019,1,18,09/06/2019 07:00 AM
417,4,09/05/2019,7,2,09/25/2019,293092,1,,,18,09/06/2019 07:00 AM,1627,78,743,"""The Gu"" red shirt XML tag t-shirt (White) XS",743,6,84.0,09/06/2019,1,18,09/06/2019 07:00 AM
417,4,09/05/2019,7,2,09/25/2019,293092,1,,,18,09/06/2019 07:00 AM,1628,80,279,"""The Gu"" red shirt XML tag t-shirt (White) M",279,6,84.0,09/06/2019,1,18,09/06/2019 07:00 AM
417,4,09/05/2019,7,2,09/25/2019,293092,1,,,18,09/06/2019 07:00 AM,1629,86,618,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",618,6,96.0,09/06/2019,1,18,09/06/2019 07:00 AM
417,4,09/05/2019,7,2,09/25/2019,293092,1,,,18,09/06/2019 07:00 AM,1630,95,316,"""The Gu"" red shirt XML tag t-shirt (Black) XL",316,6,90.0,09/06/2019,1,18,09/06/2019 07:00 AM
417,4,09/05/2019,7,2,09/25/2019,293092,1,,,18,09/06/2019 07:00 AM,1631,98,665,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",665,6,96.0,09/06/2019,1,18,09/06/2019 07:00 AM
418,7,09/05/2019,2,2,09/25/2019,BC0280982,1,,,18,09/06/2019 07:00 AM,1632,193,188,Black and orange glass with care despatch tape 48mmx75m,188,7,38.4,09/06/2019,1,18,09/06/2019 07:00 AM
418,7,09/05/2019,2,2,09/25/2019,BC0280982,1,,,18,09/06/2019 07:00 AM,1633,204,205,Tape dispenser (Red),205,7,170.0,09/06/2019,1,18,09/06/2019 07:00 AM
419,4,09/06/2019,7,2,09/26/2019,293092,1,,,19,09/09/2019 07:00 AM,1634,77,559,"""The Gu"" red shirt XML tag t-shirt (White) XXS",559,6,84.0,09/09/2019,1,19,09/09/2019 07:00 AM
419,4,09/06/2019,7,2,09/26/2019,293092,1,,,19,09/09/2019 07:00 AM,1635,78,744,"""The Gu"" red shirt XML tag t-shirt (White) XS",744,6,84.0,09/09/2019,1,19,09/09/2019 07:00 AM
419,4,09/06/2019,7,2,09/26/2019,293092,1,,,19,09/09/2019 07:00 AM,1636,80,293,"""The Gu"" red shirt XML tag t-shirt (White) M",293,6,84.0,09/09/2019,1,19,09/09/2019 07:00 AM
419,4,09/06/2019,7,2,09/26/2019,293092,1,,,19,09/09/2019 07:00 AM,1637,86,616,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",616,6,96.0,09/09/2019,1,19,09/09/2019 07:00 AM
419,4,09/06/2019,7,2,09/26/2019,293092,1,,,19,09/09/2019 07:00 AM,1638,95,322,"""The Gu"" red shirt XML tag t-shirt (Black) XL",322,6,90.0,09/09/2019,1,19,09/09/2019 07:00 AM
419,4,09/06/2019,7,2,09/26/2019,293092,1,,,19,09/09/2019 07:00 AM,1639,98,674,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",674,6,96.0,09/09/2019,1,19,09/09/2019 07:00 AM
420,7,09/06/2019,2,2,09/26/2019,BC0280982,1,,,19,09/09/2019 07:00 AM,1640,193,192,Black and orange glass with care despatch tape 48mmx75m,192,7,38.4,09/09/2019,1,19,09/09/2019 07:00 AM
420,7,09/06/2019,2,2,09/26/2019,BC0280982,1,,,19,09/09/2019 07:00 AM,1641,204,207,Tape dispenser (Red),207,7,170.0,09/09/2019,1,19,09/09/2019 07:00 AM
421,4,09/07/2019,7,2,09/14/2019,293092,1,,,19,09/09/2019 07:00 AM,1642,77,15,"""The Gu"" red shirt XML tag t-shirt (White) XXS",15,6,84.0,09/09/2019,1,19,09/09/2019 07:00 AM
421,4,09/07/2019,7,2,09/14/2019,293092,1,,,19,09/09/2019 07:00 AM,1643,80,3,"""The Gu"" red shirt XML tag t-shirt (White) M",3,6,84.0,09/09/2019,1,19,09/09/2019 07:00 AM
421,4,09/07/2019,7,2,09/14/2019,293092,1,,,19,09/09/2019 07:00 AM,1644,86,7,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",7,6,96.0,09/09/2019,1,19,09/09/2019 07:00 AM
422,4,09/09/2019,7,2,09/29/2019,293092,1,,,11,09/10/2019 07:00 AM,1645,77,573,"""The Gu"" red shirt XML tag t-shirt (White) XXS",573,6,84.0,09/10/2019,1,11,09/10/2019 07:00 AM
422,4,09/09/2019,7,2,09/29/2019,293092,1,,,11,09/10/2019 07:00 AM,1646,78,748,"""The Gu"" red shirt XML tag t-shirt (White) XS",748,6,84.0,09/10/2019,1,11,09/10/2019 07:00 AM
422,4,09/09/2019,7,2,09/29/2019,293092,1,,,11,09/10/2019 07:00 AM,1647,80,306,"""The Gu"" red shirt XML tag t-shirt (White) M",306,6,84.0,09/10/2019,1,11,09/10/2019 07:00 AM
422,4,09/09/2019,7,2,09/29/2019,293092,1,,,11,09/10/2019 07:00 AM,1648,86,641,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",641,6,96.0,09/10/2019,1,11,09/10/2019 07:00 AM
422,4,09/09/2019,7,2,09/29/2019,293092,1,,,11,09/10/2019 07:00 AM,1649,95,316,"""The Gu"" red shirt XML tag t-shirt (Black) XL",316,6,90.0,09/10/2019,1,11,09/10/2019 07:00 AM
422,4,09/09/2019,7,2,09/29/2019,293092,1,,,11,09/10/2019 07:00 AM,1650,98,681,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",681,6,96.0,09/10/2019,1,11,09/10/2019 07:00 AM
423,7,09/09/2019,2,2,09/29/2019,BC0280982,1,,,11,09/10/2019 07:00 AM,1651,193,198,Black and orange glass with care despatch tape 48mmx75m,198,7,38.4,09/10/2019,1,11,09/10/2019 07:00 AM
423,7,09/09/2019,2,2,09/29/2019,BC0280982,1,,,11,09/10/2019 07:00 AM,1652,204,216,Tape dispenser (Red),216,7,170.0,09/10/2019,1,11,09/10/2019 07:00 AM
424,4,09/10/2019,7,2,09/30/2019,293092,1,,,11,09/11/2019 07:00 AM,1653,77,571,"""The Gu"" red shirt XML tag t-shirt (White) XXS",571,6,84.0,09/11/2019,1,11,09/11/2019 07:00 AM
424,4,09/10/2019,7,2,09/30/2019,293092,1,,,11,09/11/2019 07:00 AM,1654,78,746,"""The Gu"" red shirt XML tag t-shirt (White) XS",746,6,84.0,09/11/2019,1,11,09/11/2019 07:00 AM
