PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1359,4,04/01/2021,7,2,04/21/2021,293092,1,,,17,04/02/2021 07:00 AM,5393,77,2225,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2225,6,84.0,04/02/2021,1,17,04/02/2021 07:00 AM
1359,4,04/01/2021,7,2,04/21/2021,293092,1,,,17,04/02/2021 07:00 AM,5394,78,2165,"""The Gu"" red shirt XML tag t-shirt (White) XS",2165,6,84.0,04/02/2021,1,17,04/02/2021 07:00 AM
1359,4,04/01/2021,7,2,04/21/2021,293092,1,,,17,04/02/2021 07:00 AM,5395,80,991,"""The Gu"" red shirt XML tag t-shirt (White) M",991,6,84.0,04/02/2021,1,17,04/02/2021 07:00 AM
1359,4,04/01/2021,7,2,04/21/2021,293092,1,,,17,04/02/2021 07:00 AM,5396,86,2267,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2267,6,96.0,04/02/2021,1,17,04/02/2021 07:00 AM
1359,4,04/01/2021,7,2,04/21/2021,293092,1,,,17,04/02/2021 07:00 AM,5397,95,1085,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1085,6,90.0,04/02/2021,1,17,04/02/2021 07:00 AM
1359,4,04/01/2021,7,2,04/21/2021,293092,1,,,17,04/02/2021 07:00 AM,5398,98,2257,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2257,6,96.0,04/02/2021,1,17,04/02/2021 07:00 AM
1360,7,04/01/2021,2,2,04/21/2021,BC0280982,1,,,17,04/02/2021 07:00 AM,5399,184,664,Shipping carton (Brown) 305x305x305mm,664,7,47.5,04/02/2021,1,17,04/02/2021 07:00 AM
1360,7,04/01/2021,2,2,04/21/2021,BC0280982,1,,,17,04/02/2021 07:00 AM,5400,193,1536,Black and orange glass with care despatch tape 48mmx75m,1536,7,38.4,04/02/2021,1,17,04/02/2021 07:00 AM
1360,7,04/01/2021,2,2,04/21/2021,BC0280982,1,,,17,04/02/2021 07:00 AM,5401,204,1860,Tape dispenser (Red),1860,7,170.0,04/02/2021,1,17,04/02/2021 07:00 AM
1361,4,04/02/2021,7,2,04/22/2021,293092,1,,,8,04/03/2021 07:00 AM,5402,77,2223,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2223,6,84.0,04/03/2021,1,8,04/03/2021 07:00 AM
