PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
704,4,03/01/2020,7,2,03/21/2020,293092,1,,,4,03/03/2020 07:00 AM,2710,78,10,"""The Gu"" red shirt XML tag t-shirt (White) XS",10,6,84.0,03/03/2020,1,4,03/03/2020 07:00 AM
704,4,03/01/2020,7,2,03/21/2020,293092,1,,,4,03/03/2020 07:00 AM,2711,80,8,"""The Gu"" red shirt XML tag t-shirt (White) M",8,6,84.0,03/03/2020,1,4,03/03/2020 07:00 AM
704,4,03/01/2020,7,2,03/21/2020,293092,1,,,4,03/03/2020 07:00 AM,2712,98,5,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",5,6,96.0,03/03/2020,1,4,03/03/2020 07:00 AM
705,7,03/01/2020,2,2,03/21/2020,BC0280982,1,,,4,03/03/2020 07:00 AM,2713,204,2,Tape dispenser (Red),2,7,170.0,03/03/2020,1,4,03/03/2020 07:00 AM
706,4,03/03/2020,7,2,03/23/2020,293092,1,,,3,03/04/2020 07:00 AM,2714,77,951,"""The Gu"" red shirt XML tag t-shirt (White) XXS",951,6,84.0,03/04/2020,1,3,03/04/2020 07:00 AM
706,4,03/03/2020,7,2,03/23/2020,293092,1,,,3,03/04/2020 07:00 AM,2715,78,1181,"""The Gu"" red shirt XML tag t-shirt (White) XS",1181,6,84.0,03/04/2020,1,3,03/04/2020 07:00 AM
706,4,03/03/2020,7,2,03/23/2020,293092,1,,,3,03/04/2020 07:00 AM,2716,80,501,"""The Gu"" red shirt XML tag t-shirt (White) M",501,6,84.0,03/04/2020,1,3,03/04/2020 07:00 AM
706,4,03/03/2020,7,2,03/23/2020,293092,1,,,3,03/04/2020 07:00 AM,2717,86,1024,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1024,6,96.0,03/04/2020,1,3,03/04/2020 07:00 AM
706,4,03/03/2020,7,2,03/23/2020,293092,1,,,3,03/04/2020 07:00 AM,2718,95,616,"""The Gu"" red shirt XML tag t-shirt (Black) XL",616,6,90.0,03/04/2020,1,3,03/04/2020 07:00 AM
706,4,03/03/2020,7,2,03/23/2020,293092,1,,,3,03/04/2020 07:00 AM,2719,98,1218,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1218,6,96.0,03/04/2020,1,3,03/04/2020 07:00 AM
