PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1564,4,08/01/2021,7,2,08/08/2021,293092,1,,,16,09/07/2024 12:00 AM,6247,77,1,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1,6,84.0,08/03/2021,1,16,09/07/2024 12:00 AM
1564,4,08/01/2021,7,2,08/08/2021,293092,1,,,16,09/07/2024 12:00 AM,6248,86,8,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",8,6,96.0,08/03/2021,1,16,09/07/2024 12:00 AM
1564,4,08/01/2021,7,2,08/08/2021,293092,1,,,16,09/07/2024 12:00 AM,6249,98,10,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",10,6,96.0,08/03/2021,1,16,09/07/2024 12:00 AM
1565,4,08/03/2021,7,2,08/23/2021,293092,1,,,4,09/07/2024 12:00 AM,6250,77,2561,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2561,6,84.0,08/04/2021,1,4,09/07/2024 12:00 AM
1565,4,08/03/2021,7,2,08/23/2021,293092,1,,,4,09/07/2024 12:00 AM,6251,78,2678,"""The Gu"" red shirt XML tag t-shirt (White) XS",2678,6,84.0,08/04/2021,1,4,09/07/2024 12:00 AM
1565,4,08/03/2021,7,2,08/23/2021,293092,1,,,4,09/07/2024 12:00 AM,6252,80,1271,"""The Gu"" red shirt XML tag t-shirt (White) M",1271,6,84.0,08/04/2021,1,4,09/07/2024 12:00 AM
1565,4,08/03/2021,7,2,08/23/2021,293092,1,,,4,09/07/2024 12:00 AM,6253,86,2621,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2621,6,96.0,08/04/2021,1,4,09/07/2024 12:00 AM
1565,4,08/03/2021,7,2,08/23/2021,293092,1,,,4,09/07/2024 12:00 AM,6254,95,1306,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1306,6,90.0,08/04/2021,1,4,09/07/2024 12:00 AM
1565,4,08/03/2021,7,2,08/23/2021,293092,1,,,4,09/07/2024 12:00 AM,6255,98,2722,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2722,6,96.0,08/04/2021,1,4,09/07/2024 12:00 AM
1566,7,08/03/2021,2,2,08/23/2021,BC0280982,1,,,4,09/07/2024 12:00 AM,6256,184,1080,Shipping carton (Brown) 305x305x305mm,1080,7,47.5,08/04/2021,1,4,09/07/2024 12:00 AM
1566,7,08/03/2021,2,2,08/23/2021,BC0280982,1,,,4,09/07/2024 12:00 AM,6257,193,2026,Black and orange glass with care despatch tape 48mmx75m,2026,7,38.4,08/04/2021,1,4,09/07/2024 12:00 AM
1566,7,08/03/2021,2,2,08/23/2021,BC0280982,1,,,4,09/07/2024 12:00 AM,6258,204,2293,Tape dispenser (Red),2293,7,170.0,08/04/2021,1,4,09/07/2024 12:00 AM
1567,4,08/04/2021,7,2,08/24/2021,293092,1,,,5,09/07/2024 12:00 AM,6259,77,2579,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2579,6,84.0,08/05/2021,1,5,09/07/2024 12:00 AM
1567,4,08/04/2021,7,2,08/24/2021,293092,1,,,5,09/07/2024 12:00 AM,6260,78,2678,"""The Gu"" red shirt XML tag t-shirt (White) XS",2678,6,84.0,08/05/2021,1,5,09/07/2024 12:00 AM
1567,4,08/04/2021,7,2,08/24/2021,293092,1,,,5,09/07/2024 12:00 AM,6261,80,1281,"""The Gu"" red shirt XML tag t-shirt (White) M",1281,6,84.0,08/05/2021,1,5,09/07/2024 12:00 AM
1567,4,08/04/2021,7,2,08/24/2021,293092,1,,,5,09/07/2024 12:00 AM,6262,86,2621,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2621,6,96.0,08/05/2021,1,5,09/07/2024 12:00 AM
1567,4,08/04/2021,7,2,08/24/2021,293092,1,,,5,09/07/2024 12:00 AM,6263,95,1311,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1311,6,90.0,08/05/2021,1,5,09/07/2024 12:00 AM
1567,4,08/04/2021,7,2,08/24/2021,293092,1,,,5,09/07/2024 12:00 AM,6264,98,2729,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2729,6,96.0,08/05/2021,1,5,09/07/2024 12:00 AM
