PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1875,4,02/01/2022,7,2,02/21/2022,293092,1,,,19,02/02/2022 07:00 AM,7533,77,3048,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3048,6,84.0,02/02/2022,1,19,02/02/2022 07:00 AM
1875,4,02/01/2022,7,2,02/21/2022,293092,1,,,19,02/02/2022 07:00 AM,7534,78,3333,"""The Gu"" red shirt XML tag t-shirt (White) XS",3333,6,84.0,02/02/2022,1,19,02/02/2022 07:00 AM
1875,4,02/01/2022,7,2,02/21/2022,293092,1,,,19,02/02/2022 07:00 AM,7535,80,1653,"""The Gu"" red shirt XML tag t-shirt (White) M",1653,6,84.0,02/02/2022,1,19,02/02/2022 07:00 AM
1875,4,02/01/2022,7,2,02/21/2022,293092,1,,,19,02/02/2022 07:00 AM,7536,86,3344,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3344,6,96.0,02/02/2022,1,19,02/02/2022 07:00 AM
1875,4,02/01/2022,7,2,02/21/2022,293092,1,,,19,02/02/2022 07:00 AM,7537,95,1638,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1638,6,90.0,02/02/2022,1,19,02/02/2022 07:00 AM
1875,4,02/01/2022,7,2,02/21/2022,293092,1,,,19,02/02/2022 07:00 AM,7538,98,3336,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3336,6,96.0,02/02/2022,1,19,02/02/2022 07:00 AM
1876,7,02/01/2022,2,2,02/21/2022,BC0280982,1,,,19,02/02/2022 07:00 AM,7539,184,1513,Shipping carton (Brown) 305x305x305mm,1513,7,47.5,02/02/2022,1,19,02/02/2022 07:00 AM
1876,7,02/01/2022,2,2,02/21/2022,BC0280982,1,,,19,02/02/2022 07:00 AM,7540,193,2520,Black and orange glass with care despatch tape 48mmx75m,2520,7,38.4,02/02/2022,1,19,02/02/2022 07:00 AM
1876,7,02/01/2022,2,2,02/21/2022,BC0280982,1,,,19,02/02/2022 07:00 AM,7541,204,2778,Tape dispenser (Red),2778,7,170.0,02/02/2022,1,19,02/02/2022 07:00 AM
1877,4,02/02/2022,7,2,02/22/2022,293092,1,,,7,02/03/2022 07:00 AM,7542,77,3047,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3047,6,84.0,02/03/2022,1,7,02/03/2022 07:00 AM
1877,4,02/02/2022,7,2,02/22/2022,293092,1,,,7,02/03/2022 07:00 AM,7543,78,3340,"""The Gu"" red shirt XML tag t-shirt (White) XS",3340,6,84.0,02/03/2022,1,7,02/03/2022 07:00 AM
1877,4,02/02/2022,7,2,02/22/2022,293092,1,,,7,02/03/2022 07:00 AM,7544,80,1656,"""The Gu"" red shirt XML tag t-shirt (White) M",1656,6,84.0,02/03/2022,1,7,02/03/2022 07:00 AM
1877,4,02/02/2022,7,2,02/22/2022,293092,1,,,7,02/03/2022 07:00 AM,7545,86,3351,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3351,6,96.0,02/03/2022,1,7,02/03/2022 07:00 AM
