PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
357,4,08/01/2019,7,2,08/21/2019,293092,1,,,18,08/02/2019 07:00 AM,1409,77,477,"""The Gu"" red shirt XML tag t-shirt (White) XXS",477,6,84.0,08/02/2019,1,18,08/02/2019 07:00 AM
357,4,08/01/2019,7,2,08/21/2019,293092,1,,,18,08/02/2019 07:00 AM,1410,78,670,"""The Gu"" red shirt XML tag t-shirt (White) XS",670,6,84.0,08/02/2019,1,18,08/02/2019 07:00 AM
357,4,08/01/2019,7,2,08/21/2019,293092,1,,,18,08/02/2019 07:00 AM,1411,80,268,"""The Gu"" red shirt XML tag t-shirt (White) M",268,6,84.0,08/02/2019,1,18,08/02/2019 07:00 AM
357,4,08/01/2019,7,2,08/21/2019,293092,1,,,18,08/02/2019 07:00 AM,1412,86,512,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",512,6,96.0,08/02/2019,1,18,08/02/2019 07:00 AM
357,4,08/01/2019,7,2,08/21/2019,293092,1,,,18,08/02/2019 07:00 AM,1413,95,272,"""The Gu"" red shirt XML tag t-shirt (Black) XL",272,6,90.0,08/02/2019,1,18,08/02/2019 07:00 AM
357,4,08/01/2019,7,2,08/21/2019,293092,1,,,18,08/02/2019 07:00 AM,1414,98,521,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",521,6,96.0,08/02/2019,1,18,08/02/2019 07:00 AM
358,7,08/01/2019,2,2,08/21/2019,BC0280982,1,,,18,08/02/2019 07:00 AM,1415,193,158,Black and orange glass with care despatch tape 48mmx75m,158,7,38.4,08/02/2019,1,18,08/02/2019 07:00 AM
358,7,08/01/2019,2,2,08/21/2019,BC0280982,1,,,18,08/02/2019 07:00 AM,1416,204,120,Tape dispenser (Red),120,7,170.0,08/02/2019,1,18,08/02/2019 07:00 AM
359,4,08/02/2019,7,2,08/22/2019,293092,1,,,13,08/05/2019 07:00 AM,1417,77,484,"""The Gu"" red shirt XML tag t-shirt (White) XXS",484,6,84.0,08/05/2019,1,13,08/05/2019 07:00 AM
359,4,08/02/2019,7,2,08/22/2019,293092,1,,,13,08/05/2019 07:00 AM,1418,78,679,"""The Gu"" red shirt XML tag t-shirt (White) XS",679,6,84.0,08/05/2019,1,13,08/05/2019 07:00 AM
359,4,08/02/2019,7,2,08/22/2019,293092,1,,,13,08/05/2019 07:00 AM,1419,80,264,"""The Gu"" red shirt XML tag t-shirt (White) M",264,6,84.0,08/05/2019,1,13,08/05/2019 07:00 AM
359,4,08/02/2019,7,2,08/22/2019,293092,1,,,13,08/05/2019 07:00 AM,1420,86,517,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",517,6,96.0,08/05/2019,1,13,08/05/2019 07:00 AM
359,4,08/02/2019,7,2,08/22/2019,293092,1,,,13,08/05/2019 07:00 AM,1421,95,279,"""The Gu"" red shirt XML tag t-shirt (Black) XL",279,6,90.0,08/05/2019,1,13,08/05/2019 07:00 AM
359,4,08/02/2019,7,2,08/22/2019,293092,1,,,13,08/05/2019 07:00 AM,1422,98,531,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",531,6,96.0,08/05/2019,1,13,08/05/2019 07:00 AM
360,7,08/02/2019,2,2,08/22/2019,BC0280982,1,,,13,08/05/2019 07:00 AM,1423,193,158,Black and orange glass with care despatch tape 48mmx75m,158,7,38.4,08/05/2019,1,13,08/05/2019 07:00 AM
360,7,08/02/2019,2,2,08/22/2019,BC0280982,1,,,13,08/05/2019 07:00 AM,1424,204,128,Tape dispenser (Red),128,7,170.0,08/05/2019,1,13,08/05/2019 07:00 AM
361,4,08/03/2019,7,2,08/23/2019,293092,1,,,13,08/05/2019 07:00 AM,1425,77,9,"""The Gu"" red shirt XML tag t-shirt (White) XXS",9,6,84.0,08/05/2019,1,13,08/05/2019 07:00 AM
361,4,08/03/2019,7,2,08/23/2019,293092,1,,,13,08/05/2019 07:00 AM,1426,95,12,"""The Gu"" red shirt XML tag t-shirt (Black) XL",12,6,90.0,08/05/2019,1,13,08/05/2019 07:00 AM
362,7,08/03/2019,2,2,08/23/2019,BC0280982,1,,,13,08/05/2019 07:00 AM,1427,204,4,Tape dispenser (Red),4,7,170.0,08/05/2019,1,13,08/05/2019 07:00 AM
363,4,08/05/2019,7,2,08/25/2019,293092,1,,,16,08/06/2019 07:00 AM,1428,77,497,"""The Gu"" red shirt XML tag t-shirt (White) XXS",497,6,84.0,08/06/2019,1,16,08/06/2019 07:00 AM
363,4,08/05/2019,7,2,08/25/2019,293092,1,,,16,08/06/2019 07:00 AM,1429,78,686,"""The Gu"" red shirt XML tag t-shirt (White) XS",686,6,84.0,08/06/2019,1,16,08/06/2019 07:00 AM
363,4,08/05/2019,7,2,08/25/2019,293092,1,,,16,08/06/2019 07:00 AM,1430,80,256,"""The Gu"" red shirt XML tag t-shirt (White) M",256,6,84.0,08/06/2019,1,16,08/06/2019 07:00 AM
363,4,08/05/2019,7,2,08/25/2019,293092,1,,,16,08/06/2019 07:00 AM,1431,86,531,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",531,6,96.0,08/06/2019,1,16,08/06/2019 07:00 AM
363,4,08/05/2019,7,2,08/25/2019,293092,1,,,16,08/06/2019 07:00 AM,1432,95,287,"""The Gu"" red shirt XML tag t-shirt (Black) XL",287,6,90.0,08/06/2019,1,16,08/06/2019 07:00 AM
363,4,08/05/2019,7,2,08/25/2019,293092,1,,,16,08/06/2019 07:00 AM,1433,98,536,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",536,6,96.0,08/06/2019,1,16,08/06/2019 07:00 AM
364,7,08/05/2019,2,2,08/25/2019,BC0280982,1,,,16,08/06/2019 07:00 AM,1434,193,152,Black and orange glass with care despatch tape 48mmx75m,152,7,38.4,08/06/2019,1,16,08/06/2019 07:00 AM
364,7,08/05/2019,2,2,08/25/2019,BC0280982,1,,,16,08/06/2019 07:00 AM,1435,204,134,Tape dispenser (Red),134,7,170.0,08/06/2019,1,16,08/06/2019 07:00 AM
365,4,08/06/2019,7,2,08/26/2019,293092,1,,,9,08/07/2019 07:00 AM,1436,77,509,"""The Gu"" red shirt XML tag t-shirt (White) XXS",509,6,84.0,08/07/2019,1,9,08/07/2019 07:00 AM
365,4,08/06/2019,7,2,08/26/2019,293092,1,,,9,08/07/2019 07:00 AM,1437,78,693,"""The Gu"" red shirt XML tag t-shirt (White) XS",693,6,84.0,08/07/2019,1,9,08/07/2019 07:00 AM
365,4,08/06/2019,7,2,08/26/2019,293092,1,,,9,08/07/2019 07:00 AM,1438,80,258,"""The Gu"" red shirt XML tag t-shirt (White) M",258,6,84.0,08/07/2019,1,9,08/07/2019 07:00 AM
365,4,08/06/2019,7,2,08/26/2019,293092,1,,,9,08/07/2019 07:00 AM,1439,86,529,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",529,6,96.0,08/07/2019,1,9,08/07/2019 07:00 AM
365,4,08/06/2019,7,2,08/26/2019,293092,1,,,9,08/07/2019 07:00 AM,1440,95,283,"""The Gu"" red shirt XML tag t-shirt (Black) XL",283,6,90.0,08/07/2019,1,9,08/07/2019 07:00 AM
365,4,08/06/2019,7,2,08/26/2019,293092,1,,,9,08/07/2019 07:00 AM,1441,98,534,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",534,6,96.0,08/07/2019,1,9,08/07/2019 07:00 AM
366,7,08/06/2019,2,2,08/26/2019,BC0280982,1,,,9,08/07/2019 07:00 AM,1442,193,150,Black and orange glass with care despatch tape 48mmx75m,150,7,38.4,08/07/2019,1,9,08/07/2019 07:00 AM
366,7,08/06/2019,2,2,08/26/2019,BC0280982,1,,,9,08/07/2019 07:00 AM,1443,204,132,Tape dispenser (Red),132,7,170.0,08/07/2019,1,9,08/07/2019 07:00 AM
367,4,08/07/2019,7,2,08/27/2019,293092,1,,,3,08/08/2019 07:00 AM,1444,77,507,"""The Gu"" red shirt XML tag t-shirt (White) XXS",507,6,84.0,08/08/2019,1,3,08/08/2019 07:00 AM
367,4,08/07/2019,7,2,08/27/2019,293092,1,,,3,08/08/2019 07:00 AM,1445,78,692,"""The Gu"" red shirt XML tag t-shirt (White) XS",692,6,84.0,08/08/2019,1,3,08/08/2019 07:00 AM
367,4,08/07/2019,7,2,08/27/2019,293092,1,,,3,08/08/2019 07:00 AM,1446,80,273,"""The Gu"" red shirt XML tag t-shirt (White) M",273,6,84.0,08/08/2019,1,3,08/08/2019 07:00 AM
367,4,08/07/2019,7,2,08/27/2019,293092,1,,,3,08/08/2019 07:00 AM,1447,86,532,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",532,6,96.0,08/08/2019,1,3,08/08/2019 07:00 AM
367,4,08/07/2019,7,2,08/27/2019,293092,1,,,3,08/08/2019 07:00 AM,1448,95,282,"""The Gu"" red shirt XML tag t-shirt (Black) XL",282,6,90.0,08/08/2019,1,3,08/08/2019 07:00 AM
367,4,08/07/2019,7,2,08/27/2019,293092,1,,,3,08/08/2019 07:00 AM,1449,98,532,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",532,6,96.0,08/08/2019,1,3,08/08/2019 07:00 AM
368,7,08/07/2019,2,2,08/27/2019,BC0280982,1,,,3,08/08/2019 07:00 AM,1450,193,151,Black and orange glass with care despatch tape 48mmx75m,151,7,38.4,08/08/2019,1,3,08/08/2019 07:00 AM
368,7,08/07/2019,2,2,08/27/2019,BC0280982,1,,,3,08/08/2019 07:00 AM,1451,204,133,Tape dispenser (Red),133,7,170.0,08/08/2019,1,3,08/08/2019 07:00 AM
369,4,08/08/2019,7,2,08/28/2019,293092,1,,,14,08/09/2019 07:00 AM,1452,77,506,"""The Gu"" red shirt XML tag t-shirt (White) XXS",506,6,84.0,08/09/2019,1,14,08/09/2019 07:00 AM
369,4,08/08/2019,7,2,08/28/2019,293092,1,,,14,08/09/2019 07:00 AM,1453,78,696,"""The Gu"" red shirt XML tag t-shirt (White) XS",696,6,84.0,08/09/2019,1,14,08/09/2019 07:00 AM
369,4,08/08/2019,7,2,08/28/2019,293092,1,,,14,08/09/2019 07:00 AM,1454,80,273,"""The Gu"" red shirt XML tag t-shirt (White) M",273,6,84.0,08/09/2019,1,14,08/09/2019 07:00 AM
369,4,08/08/2019,7,2,08/28/2019,293092,1,,,14,08/09/2019 07:00 AM,1455,86,530,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",530,6,96.0,08/09/2019,1,14,08/09/2019 07:00 AM
369,4,08/08/2019,7,2,08/28/2019,293092,1,,,14,08/09/2019 07:00 AM,1456,95,289,"""The Gu"" red shirt XML tag t-shirt (Black) XL",289,6,90.0,08/09/2019,1,14,08/09/2019 07:00 AM
369,4,08/08/2019,7,2,08/28/2019,293092,1,,,14,08/09/2019 07:00 AM,1457,98,540,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",540,6,96.0,08/09/2019,1,14,08/09/2019 07:00 AM
370,7,08/08/2019,2,2,08/28/2019,BC0280982,1,,,14,08/09/2019 07:00 AM,1458,193,160,Black and orange glass with care despatch tape 48mmx75m,160,7,38.4,08/09/2019,1,14,08/09/2019 07:00 AM
370,7,08/08/2019,2,2,08/28/2019,BC0280982,1,,,14,08/09/2019 07:00 AM,1459,204,131,Tape dispenser (Red),131,7,170.0,08/09/2019,1,14,08/09/2019 07:00 AM
371,4,08/09/2019,7,2,08/29/2019,293092,1,,,20,08/12/2019 07:00 AM,1460,77,505,"""The Gu"" red shirt XML tag t-shirt (White) XXS",505,6,84.0,08/12/2019,1,20,08/12/2019 07:00 AM
371,4,08/09/2019,7,2,08/29/2019,293092,1,,,20,08/12/2019 07:00 AM,1461,78,694,"""The Gu"" red shirt XML tag t-shirt (White) XS",694,6,84.0,08/12/2019,1,20,08/12/2019 07:00 AM
371,4,08/09/2019,7,2,08/29/2019,293092,1,,,20,08/12/2019 07:00 AM,1462,80,272,"""The Gu"" red shirt XML tag t-shirt (White) M",272,6,84.0,08/12/2019,1,20,08/12/2019 07:00 AM
371,4,08/09/2019,7,2,08/29/2019,293092,1,,,20,08/12/2019 07:00 AM,1463,86,532,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",532,6,96.0,08/12/2019,1,20,08/12/2019 07:00 AM
371,4,08/09/2019,7,2,08/29/2019,293092,1,,,20,08/12/2019 07:00 AM,1464,95,288,"""The Gu"" red shirt XML tag t-shirt (Black) XL",288,6,90.0,08/12/2019,1,20,08/12/2019 07:00 AM
371,4,08/09/2019,7,2,08/29/2019,293092,1,,,20,08/12/2019 07:00 AM,1465,98,546,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",546,6,96.0,08/12/2019,1,20,08/12/2019 07:00 AM
372,7,08/09/2019,2,2,08/29/2019,BC0280982,1,,,20,08/12/2019 07:00 AM,1466,193,158,Black and orange glass with care despatch tape 48mmx75m,158,7,38.4,08/12/2019,1,20,08/12/2019 07:00 AM
