PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
754,4,04/01/2020,7,2,04/21/2020,293092,1,,,12,04/02/2020 07:00 AM,2890,77,1005,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1005,6,84.0,04/02/2020,1,12,04/02/2020 07:00 AM
754,4,04/01/2020,7,2,04/21/2020,293092,1,,,12,04/02/2020 07:00 AM,2891,78,1191,"""The Gu"" red shirt XML tag t-shirt (White) XS",1191,6,84.0,04/02/2020,1,12,04/02/2020 07:00 AM
754,4,04/01/2020,7,2,04/21/2020,293092,1,,,12,04/02/2020 07:00 AM,2892,80,516,"""The Gu"" red shirt XML tag t-shirt (White) M",516,6,84.0,04/02/2020,1,12,04/02/2020 07:00 AM
754,4,04/01/2020,7,2,04/21/2020,293092,1,,,12,04/02/2020 07:00 AM,2893,86,1106,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1106,6,96.0,04/02/2020,1,12,04/02/2020 07:00 AM
754,4,04/01/2020,7,2,04/21/2020,293092,1,,,12,04/02/2020 07:00 AM,2894,95,638,"""The Gu"" red shirt XML tag t-shirt (Black) XL",638,6,90.0,04/02/2020,1,12,04/02/2020 07:00 AM
754,4,04/01/2020,7,2,04/21/2020,293092,1,,,12,04/02/2020 07:00 AM,2895,98,1292,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1292,6,96.0,04/02/2020,1,12,04/02/2020 07:00 AM
755,7,04/01/2020,2,2,04/21/2020,BC0280982,1,,,12,04/02/2020 07:00 AM,2896,193,598,Black and orange glass with care despatch tape 48mmx75m,598,7,38.4,04/02/2020,1,12,04/02/2020 07:00 AM
755,7,04/01/2020,2,2,04/21/2020,BC0280982,1,,,12,04/02/2020 07:00 AM,2897,204,833,Tape dispenser (Red),833,7,170.0,04/02/2020,1,12,04/02/2020 07:00 AM
756,4,04/02/2020,7,2,04/22/2020,293092,1,,,10,04/03/2020 07:00 AM,2898,77,1003,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1003,6,84.0,04/03/2020,1,10,04/03/2020 07:00 AM
756,4,04/02/2020,7,2,04/22/2020,293092,1,,,10,04/03/2020 07:00 AM,2899,78,1189,"""The Gu"" red shirt XML tag t-shirt (White) XS",1189,6,84.0,04/03/2020,1,10,04/03/2020 07:00 AM
756,4,04/02/2020,7,2,04/22/2020,293092,1,,,10,04/03/2020 07:00 AM,2900,80,522,"""The Gu"" red shirt XML tag t-shirt (White) M",522,6,84.0,04/03/2020,1,10,04/03/2020 07:00 AM
756,4,04/02/2020,7,2,04/22/2020,293092,1,,,10,04/03/2020 07:00 AM,2901,86,1104,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1104,6,96.0,04/03/2020,1,10,04/03/2020 07:00 AM
756,4,04/02/2020,7,2,04/22/2020,293092,1,,,10,04/03/2020 07:00 AM,2902,95,634,"""The Gu"" red shirt XML tag t-shirt (Black) XL",634,6,90.0,04/03/2020,1,10,04/03/2020 07:00 AM
756,4,04/02/2020,7,2,04/22/2020,293092,1,,,10,04/03/2020 07:00 AM,2903,98,1299,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1299,6,96.0,04/03/2020,1,10,04/03/2020 07:00 AM
757,7,04/02/2020,2,2,04/22/2020,BC0280982,1,,,10,04/03/2020 07:00 AM,2904,193,608,Black and orange glass with care despatch tape 48mmx75m,608,7,38.4,04/03/2020,1,10,04/03/2020 07:00 AM
757,7,04/02/2020,2,2,04/22/2020,BC0280982,1,,,10,04/03/2020 07:00 AM,2905,204,831,Tape dispenser (Red),831,7,170.0,04/03/2020,1,10,04/03/2020 07:00 AM
758,4,04/03/2020,7,2,04/23/2020,293092,1,,,19,04/04/2020 07:00 AM,2906,77,1001,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1001,6,84.0,04/04/2020,1,19,04/04/2020 07:00 AM
758,4,04/03/2020,7,2,04/23/2020,293092,1,,,19,04/04/2020 07:00 AM,2907,78,1188,"""The Gu"" red shirt XML tag t-shirt (White) XS",1188,6,84.0,04/04/2020,1,19,04/04/2020 07:00 AM
758,4,04/03/2020,7,2,04/23/2020,293092,1,,,19,04/04/2020 07:00 AM,2908,80,518,"""The Gu"" red shirt XML tag t-shirt (White) M",518,6,84.0,04/04/2020,1,19,04/04/2020 07:00 AM
758,4,04/03/2020,7,2,04/23/2020,293092,1,,,19,04/04/2020 07:00 AM,2909,86,1119,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1119,6,96.0,04/04/2020,1,19,04/04/2020 07:00 AM
758,4,04/03/2020,7,2,04/23/2020,293092,1,,,19,04/04/2020 07:00 AM,2910,95,630,"""The Gu"" red shirt XML tag t-shirt (Black) XL",630,6,90.0,04/04/2020,1,19,04/04/2020 07:00 AM
758,4,04/03/2020,7,2,04/23/2020,293092,1,,,19,04/04/2020 07:00 AM,2911,98,1304,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1304,6,96.0,04/04/2020,1,19,04/04/2020 07:00 AM
759,7,04/03/2020,2,2,04/23/2020,BC0280982,1,,,19,04/04/2020 07:00 AM,2912,193,606,Black and orange glass with care despatch tape 48mmx75m,606,7,38.4,04/04/2020,1,19,04/04/2020 07:00 AM
759,7,04/03/2020,2,2,04/23/2020,BC0280982,1,,,19,04/04/2020 07:00 AM,2913,204,830,Tape dispenser (Red),830,7,170.0,04/04/2020,1,19,04/04/2020 07:00 AM
760,4,04/04/2020,7,2,04/24/2020,293092,1,,,15,04/07/2020 07:00 AM,2914,77,1016,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1016,6,84.0,04/07/2020,1,15,04/07/2020 07:00 AM
760,4,04/04/2020,7,2,04/24/2020,293092,1,,,15,04/07/2020 07:00 AM,2915,78,1195,"""The Gu"" red shirt XML tag t-shirt (White) XS",1195,6,84.0,04/07/2020,1,15,04/07/2020 07:00 AM
760,4,04/04/2020,7,2,04/24/2020,293092,1,,,15,04/07/2020 07:00 AM,2916,80,533,"""The Gu"" red shirt XML tag t-shirt (White) M",533,6,84.0,04/07/2020,1,15,04/07/2020 07:00 AM
760,4,04/04/2020,7,2,04/24/2020,293092,1,,,15,04/07/2020 07:00 AM,2917,86,1122,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1122,6,96.0,04/07/2020,1,15,04/07/2020 07:00 AM
760,4,04/04/2020,7,2,04/24/2020,293092,1,,,15,04/07/2020 07:00 AM,2918,95,634,"""The Gu"" red shirt XML tag t-shirt (Black) XL",634,6,90.0,04/07/2020,1,15,04/07/2020 07:00 AM
760,4,04/04/2020,7,2,04/24/2020,293092,1,,,15,04/07/2020 07:00 AM,2919,98,1302,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1302,6,96.0,04/07/2020,1,15,04/07/2020 07:00 AM
761,7,04/04/2020,2,2,04/24/2020,BC0280982,1,,,15,04/07/2020 07:00 AM,2920,193,612,Black and orange glass with care despatch tape 48mmx75m,612,7,38.4,04/07/2020,1,15,04/07/2020 07:00 AM
761,7,04/04/2020,2,2,04/24/2020,BC0280982,1,,,15,04/07/2020 07:00 AM,2921,204,828,Tape dispenser (Red),828,7,170.0,04/07/2020,1,15,04/07/2020 07:00 AM
762,4,04/05/2020,7,2,04/25/2020,293092,1,,,15,04/07/2020 07:00 AM,2922,77,8,"""The Gu"" red shirt XML tag t-shirt (White) XXS",8,6,84.0,04/07/2020,1,15,04/07/2020 07:00 AM
762,4,04/05/2020,7,2,04/25/2020,293092,1,,,15,04/07/2020 07:00 AM,2923,86,2,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2,6,96.0,04/07/2020,1,15,04/07/2020 07:00 AM
762,4,04/05/2020,7,2,04/25/2020,293092,1,,,15,04/07/2020 07:00 AM,2924,95,4,"""The Gu"" red shirt XML tag t-shirt (Black) XL",4,6,90.0,04/07/2020,1,15,04/07/2020 07:00 AM
762,4,04/05/2020,7,2,04/25/2020,293092,1,,,15,04/07/2020 07:00 AM,2925,98,9,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",9,6,96.0,04/07/2020,1,15,04/07/2020 07:00 AM
763,7,04/05/2020,2,2,04/25/2020,BC0280982,1,,,15,04/07/2020 07:00 AM,2926,204,3,Tape dispenser (Red),3,7,170.0,04/07/2020,1,15,04/07/2020 07:00 AM
764,4,04/07/2020,7,2,04/27/2020,293092,1,,,17,04/08/2020 07:00 AM,2927,77,1028,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1028,6,84.0,04/08/2020,1,17,04/08/2020 07:00 AM
764,4,04/07/2020,7,2,04/27/2020,293092,1,,,17,04/08/2020 07:00 AM,2928,78,1197,"""The Gu"" red shirt XML tag t-shirt (White) XS",1197,6,84.0,04/08/2020,1,17,04/08/2020 07:00 AM
764,4,04/07/2020,7,2,04/27/2020,293092,1,,,17,04/08/2020 07:00 AM,2929,80,527,"""The Gu"" red shirt XML tag t-shirt (White) M",527,6,84.0,04/08/2020,1,17,04/08/2020 07:00 AM
764,4,04/07/2020,7,2,04/27/2020,293092,1,,,17,04/08/2020 07:00 AM,2930,86,1134,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1134,6,96.0,04/08/2020,1,17,04/08/2020 07:00 AM
764,4,04/07/2020,7,2,04/27/2020,293092,1,,,17,04/08/2020 07:00 AM,2931,95,643,"""The Gu"" red shirt XML tag t-shirt (Black) XL",643,6,90.0,04/08/2020,1,17,04/08/2020 07:00 AM
764,4,04/07/2020,7,2,04/27/2020,293092,1,,,17,04/08/2020 07:00 AM,2932,98,1329,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1329,6,96.0,04/08/2020,1,17,04/08/2020 07:00 AM
765,7,04/07/2020,2,2,04/27/2020,BC0280982,1,,,17,04/08/2020 07:00 AM,2933,193,607,Black and orange glass with care despatch tape 48mmx75m,607,7,38.4,04/08/2020,1,17,04/08/2020 07:00 AM
765,7,04/07/2020,2,2,04/27/2020,BC0280982,1,,,17,04/08/2020 07:00 AM,2934,204,836,Tape dispenser (Red),836,7,170.0,04/08/2020,1,17,04/08/2020 07:00 AM
766,4,04/08/2020,7,2,04/28/2020,293092,1,,,17,04/09/2020 07:00 AM,2935,77,1026,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1026,6,84.0,04/09/2020,1,17,04/09/2020 07:00 AM
766,4,04/08/2020,7,2,04/28/2020,293092,1,,,17,04/09/2020 07:00 AM,2936,78,1204,"""The Gu"" red shirt XML tag t-shirt (White) XS",1204,6,84.0,04/09/2020,1,17,04/09/2020 07:00 AM
766,4,04/08/2020,7,2,04/28/2020,293092,1,,,17,04/09/2020 07:00 AM,2937,80,523,"""The Gu"" red shirt XML tag t-shirt (White) M",523,6,84.0,04/09/2020,1,17,04/09/2020 07:00 AM
766,4,04/08/2020,7,2,04/28/2020,293092,1,,,17,04/09/2020 07:00 AM,2938,86,1137,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1137,6,96.0,04/09/2020,1,17,04/09/2020 07:00 AM
