PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
100,4,02/26/2019,7,2,03/18/2019,293092,1,,,8,02/27/2019 07:00 AM,448,77,89,"""The Gu"" red shirt XML tag t-shirt (White) XXS",89,6,84,02/27/2019,1,8,02/27/2019 07:00 AM
100,4,02/26/2019,7,2,03/18/2019,293092,1,,,8,02/27/2019 07:00 AM,449,78,107,"""The Gu"" red shirt XML tag t-shirt (White) XS",107,6,84,02/27/2019,1,8,02/27/2019 07:00 AM
100,4,02/26/2019,7,2,03/18/2019,293092,1,,,8,02/27/2019 07:00 AM,450,80,26,"""The Gu"" red shirt XML tag t-shirt (White) M",26,6,84,02/27/2019,1,8,02/27/2019 07:00 AM
100,4,02/26/2019,7,2,03/18/2019,293092,1,,,8,02/27/2019 07:00 AM,451,86,62,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",62,6,96,02/27/2019,1,8,02/27/2019 07:00 AM
100,4,02/26/2019,7,2,03/18/2019,293092,1,,,8,02/27/2019 07:00 AM,452,95,24,"""The Gu"" red shirt XML tag t-shirt (Black) XL",24,6,90,02/27/2019,1,8,02/27/2019 07:00 AM
100,4,02/26/2019,7,2,03/18/2019,293092,1,,,8,02/27/2019 07:00 AM,453,98,102,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",102,6,96,02/27/2019,1,8,02/27/2019 07:00 AM
101,7,02/26/2019,2,2,03/18/2019,BC0280982,1,,,8,02/27/2019 07:00 AM,454,204,22,Tape dispenser (Red),22,7,170,02/27/2019,1,8,02/27/2019 07:00 AM
102,4,02/27/2019,7,2,03/19/2019,293092,1,,,17,02/28/2019 07:00 AM,455,77,87,"""The Gu"" red shirt XML tag t-shirt (White) XXS",87,6,84,02/28/2019,1,17,02/28/2019 07:00 AM
102,4,02/27/2019,7,2,03/19/2019,293092,1,,,17,02/28/2019 07:00 AM,456,78,105,"""The Gu"" red shirt XML tag t-shirt (White) XS",105,6,84,02/28/2019,1,17,02/28/2019 07:00 AM
102,4,02/27/2019,7,2,03/19/2019,293092,1,,,17,02/28/2019 07:00 AM,457,80,22,"""The Gu"" red shirt XML tag t-shirt (White) M",22,6,84,02/28/2019,1,17,02/28/2019 07:00 AM
102,4,02/27/2019,7,2,03/19/2019,293092,1,,,17,02/28/2019 07:00 AM,458,86,69,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",69,6,96,02/28/2019,1,17,02/28/2019 07:00 AM
102,4,02/27/2019,7,2,03/19/2019,293092,1,,,17,02/28/2019 07:00 AM,459,95,20,"""The Gu"" red shirt XML tag t-shirt (Black) XL",20,6,90,02/28/2019,1,17,02/28/2019 07:00 AM
102,4,02/27/2019,7,2,03/19/2019,293092,1,,,17,02/28/2019 07:00 AM,460,98,100,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",100,6,96,02/28/2019,1,17,02/28/2019 07:00 AM
103,7,02/27/2019,2,2,03/19/2019,BC0280982,1,,,17,02/28/2019 07:00 AM,461,204,26,Tape dispenser (Red),26,7,170,02/28/2019,1,17,02/28/2019 07:00 AM
104,4,02/28/2019,7,2,03/20/2019,293092,1,,,12,03/01/2019 07:00 AM,462,77,85,"""The Gu"" red shirt XML tag t-shirt (White) XXS",85,6,84,03/01/2019,1,12,03/01/2019 07:00 AM
104,4,02/28/2019,7,2,03/20/2019,293092,1,,,12,03/01/2019 07:00 AM,463,78,113,"""The Gu"" red shirt XML tag t-shirt (White) XS",113,6,84,03/01/2019,1,12,03/01/2019 07:00 AM
104,4,02/28/2019,7,2,03/20/2019,293092,1,,,12,03/01/2019 07:00 AM,464,80,18,"""The Gu"" red shirt XML tag t-shirt (White) M",18,6,84,03/01/2019,1,12,03/01/2019 07:00 AM
