PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
256,4,06/01/2019,7,2,06/08/2019,293092,1,,,2,06/03/2019 07:00 AM,1027,86,5,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",5,6,96.0,06/03/2019,1,2,06/03/2019 07:00 AM
256,4,06/01/2019,7,2,06/08/2019,293092,1,,,2,06/03/2019 07:00 AM,1028,95,15,"""The Gu"" red shirt XML tag t-shirt (Black) XL",15,6,90.0,06/03/2019,1,2,06/03/2019 07:00 AM
257,4,06/03/2019,7,2,06/23/2019,293092,1,,,13,06/04/2019 07:00 AM,1029,77,347,"""The Gu"" red shirt XML tag t-shirt (White) XXS",347,6,84.0,06/04/2019,1,13,06/04/2019 07:00 AM
257,4,06/03/2019,7,2,06/23/2019,293092,1,,,13,06/04/2019 07:00 AM,1030,78,515,"""The Gu"" red shirt XML tag t-shirt (White) XS",515,6,84.0,06/04/2019,1,13,06/04/2019 07:00 AM
257,4,06/03/2019,7,2,06/23/2019,293092,1,,,13,06/04/2019 07:00 AM,1031,80,152,"""The Gu"" red shirt XML tag t-shirt (White) M",152,6,84.0,06/04/2019,1,13,06/04/2019 07:00 AM
257,4,06/03/2019,7,2,06/23/2019,293092,1,,,13,06/04/2019 07:00 AM,1032,86,345,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",345,6,96.0,06/04/2019,1,13,06/04/2019 07:00 AM
257,4,06/03/2019,7,2,06/23/2019,293092,1,,,13,06/04/2019 07:00 AM,1033,95,148,"""The Gu"" red shirt XML tag t-shirt (Black) XL",148,6,90.0,06/04/2019,1,13,06/04/2019 07:00 AM
257,4,06/03/2019,7,2,06/23/2019,293092,1,,,13,06/04/2019 07:00 AM,1034,98,381,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",381,6,96.0,06/04/2019,1,13,06/04/2019 07:00 AM
258,7,06/03/2019,2,2,06/23/2019,BC0280982,1,,,13,06/04/2019 07:00 AM,1035,193,148,Black and orange glass with care despatch tape 48mmx75m,148,7,38.4,06/04/2019,1,13,06/04/2019 07:00 AM
258,7,06/03/2019,2,2,06/23/2019,BC0280982,1,,,13,06/04/2019 07:00 AM,1036,199,12,Black and yellow heavy despatch tape  48mmx75m,12,7,36.0,06/04/2019,1,13,06/04/2019 07:00 AM
258,7,06/03/2019,2,2,06/23/2019,BC0280982,1,,,13,06/04/2019 07:00 AM,1037,204,74,Tape dispenser (Red),74,7,170.0,06/04/2019,1,13,06/04/2019 07:00 AM
259,4,06/04/2019,7,2,06/24/2019,293092,1,,,6,06/05/2019 07:00 AM,1038,77,348,"""The Gu"" red shirt XML tag t-shirt (White) XXS",348,6,84.0,06/05/2019,1,6,06/05/2019 07:00 AM
259,4,06/04/2019,7,2,06/24/2019,293092,1,,,6,06/05/2019 07:00 AM,1039,78,527,"""The Gu"" red shirt XML tag t-shirt (White) XS",527,6,84.0,06/05/2019,1,6,06/05/2019 07:00 AM
259,4,06/04/2019,7,2,06/24/2019,293092,1,,,6,06/05/2019 07:00 AM,1040,80,175,"""The Gu"" red shirt XML tag t-shirt (White) M",175,6,84.0,06/05/2019,1,6,06/05/2019 07:00 AM
259,4,06/04/2019,7,2,06/24/2019,293092,1,,,6,06/05/2019 07:00 AM,1041,86,343,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",343,6,96.0,06/05/2019,1,6,06/05/2019 07:00 AM
259,4,06/04/2019,7,2,06/24/2019,293092,1,,,6,06/05/2019 07:00 AM,1042,95,144,"""The Gu"" red shirt XML tag t-shirt (Black) XL",144,6,90.0,06/05/2019,1,6,06/05/2019 07:00 AM
259,4,06/04/2019,7,2,06/24/2019,293092,1,,,6,06/05/2019 07:00 AM,1043,98,379,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",379,6,96.0,06/05/2019,1,6,06/05/2019 07:00 AM
260,7,06/04/2019,2,2,06/24/2019,BC0280982,1,,,6,06/05/2019 07:00 AM,1044,193,144,Black and orange glass with care despatch tape 48mmx75m,144,7,38.4,06/05/2019,1,6,06/05/2019 07:00 AM
260,7,06/04/2019,2,2,06/24/2019,BC0280982,1,,,6,06/05/2019 07:00 AM,1045,199,6,Black and yellow heavy despatch tape  48mmx75m,6,7,36.0,06/05/2019,1,6,06/05/2019 07:00 AM
260,7,06/04/2019,2,2,06/24/2019,BC0280982,1,,,6,06/05/2019 07:00 AM,1046,204,70,Tape dispenser (Red),70,7,170.0,06/05/2019,1,6,06/05/2019 07:00 AM
261,4,06/05/2019,7,2,06/25/2019,293092,1,,,13,06/06/2019 07:00 AM,1047,77,351,"""The Gu"" red shirt XML tag t-shirt (White) XXS",351,6,84.0,06/06/2019,1,13,06/06/2019 07:00 AM
261,4,06/05/2019,7,2,06/25/2019,293092,1,,,13,06/06/2019 07:00 AM,1048,78,525,"""The Gu"" red shirt XML tag t-shirt (White) XS",525,6,84.0,06/06/2019,1,13,06/06/2019 07:00 AM
261,4,06/05/2019,7,2,06/25/2019,293092,1,,,13,06/06/2019 07:00 AM,1049,80,189,"""The Gu"" red shirt XML tag t-shirt (White) M",189,6,84.0,06/06/2019,1,13,06/06/2019 07:00 AM
261,4,06/05/2019,7,2,06/25/2019,293092,1,,,13,06/06/2019 07:00 AM,1050,86,351,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",351,6,96.0,06/06/2019,1,13,06/06/2019 07:00 AM
261,4,06/05/2019,7,2,06/25/2019,293092,1,,,13,06/06/2019 07:00 AM,1051,95,140,"""The Gu"" red shirt XML tag t-shirt (Black) XL",140,6,90.0,06/06/2019,1,13,06/06/2019 07:00 AM
261,4,06/05/2019,7,2,06/25/2019,293092,1,,,13,06/06/2019 07:00 AM,1052,98,384,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",384,6,96.0,06/06/2019,1,13,06/06/2019 07:00 AM
262,7,06/05/2019,2,2,06/25/2019,BC0280982,1,,,13,06/06/2019 07:00 AM,1053,193,149,Black and orange glass with care despatch tape 48mmx75m,149,7,38.4,06/06/2019,1,13,06/06/2019 07:00 AM
262,7,06/05/2019,2,2,06/25/2019,BC0280982,1,,,13,06/06/2019 07:00 AM,1054,199,8,Black and yellow heavy despatch tape  48mmx75m,8,7,36.0,06/06/2019,1,13,06/06/2019 07:00 AM
262,7,06/05/2019,2,2,06/25/2019,BC0280982,1,,,13,06/06/2019 07:00 AM,1055,204,66,Tape dispenser (Red),66,7,170.0,06/06/2019,1,13,06/06/2019 07:00 AM
263,4,06/06/2019,7,2,06/26/2019,293092,1,,,13,06/07/2019 07:00 AM,1056,77,349,"""The Gu"" red shirt XML tag t-shirt (White) XXS",349,6,84.0,06/07/2019,1,13,06/07/2019 07:00 AM
263,4,06/06/2019,7,2,06/26/2019,293092,1,,,13,06/07/2019 07:00 AM,1057,78,523,"""The Gu"" red shirt XML tag t-shirt (White) XS",523,6,84.0,06/07/2019,1,13,06/07/2019 07:00 AM
263,4,06/06/2019,7,2,06/26/2019,293092,1,,,13,06/07/2019 07:00 AM,1058,80,185,"""The Gu"" red shirt XML tag t-shirt (White) M",185,6,84.0,06/07/2019,1,13,06/07/2019 07:00 AM
263,4,06/06/2019,7,2,06/26/2019,293092,1,,,13,06/07/2019 07:00 AM,1059,86,369,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",369,6,96.0,06/07/2019,1,13,06/07/2019 07:00 AM
263,4,06/06/2019,7,2,06/26/2019,293092,1,,,13,06/07/2019 07:00 AM,1060,95,157,"""The Gu"" red shirt XML tag t-shirt (Black) XL",157,6,90.0,06/07/2019,1,13,06/07/2019 07:00 AM
